Customer_ID,tradeDate,ticker,Side,Quantity,Px,TradeCurrency,FeeUSD
C100584,2025-08-18,BFG,BUY,388,89.88,EUR,
C100260,2025-06-06,KBJZN,BUY,120,391.74,EUR,
C100965,2025-06-18,QPC,BUY,307,182.41,ILS,
C100421,2025-08-18,XMDWL,SELL,-139,388.44,EUR,
C100769,2025-07-21,DWBKS,BUY,364,177.84,GBP,
C100857,2025-06-13,FJB,SELL,-39,324.59,GBP,
C100768,2025-08-21,CWWFV,SELL,-31,117.16,ILS,
C100155,2025-06-13,RONV,SELL,-443,205.92,USD,5.75
C100649,2025-08-15,TEH,SELL,-214,326.86,USD,5.21
C100037,2025-06-09,AFUX,SELL,-373,158.86,USD,4.75
C100187,2025-06-02,DJRTW,SELL,-391,250.18,GBP,
C100428,2025-06-19,JYUH,BUY,51,83.05,ILS,
C100268,2025-07-07,XFXRO,SELL,-243,338.08,USD,5.82
C100930,2025-06-25,QSC,SELL,-31,388.35,GBP,
C100284,2025-08-14,BTQGT,BUY,68,94.35,ILS,
C100641,2025-07-28,AKOAQ,SELL,-225,346.09,ILS,
C100894,2025-06-26,OIC,BUY,479,43.65,USD,8.6
C100440,2025-07-02,JKBBO,BUY,120,20.89,GBP,
C100156,2025-07-04,VYUH,BUY,83,204.51,GBP,
C100272,2025-06-03,NGXB,SELL,-122,65.2,ILS,
C100078,2025-06-03,LPNIP,BUY,235,252.01,ILS,
C100774,2025-06-05,GBA,SELL,-202,174.39,EUR,
C100249,2025-08-01,IZQLN,BUY,48,344.22,USD,3.41
C100860,2025-08-19,BWBA,SELL,-482,102.54,USD,6.65
C100258,2025-07-11,wvaw,SELL,-94,335.33,EUR,
C100672,2025-08-28,ZJSXT,BUY,295,34.92,USD,4.64
C100260,2025-08-04,TNT,SELL,-211,343.4,GBP,
C100753,2025-07-01,ISI,BUY,21,299.1,EUR,
C100299,2025-06-30,VHFUP,BUY,49,294.21,USD,1.73
C100840,2025-08-29,ZNK,BUY,324,194.71,USD,6.7
C100365,2025-06-10,LKM,BUY,264,373.87,GBP,
C100142,2025-08-11,AOJU,SELL,-115,351.43,USD,2.11
C100123,2025-08-14,DWBKS,BUY,73,333.78,ILS,
C100170,2025-07-29,NXJSV,BUY,307,183.18,USD,7.68
C100488,2025-06-25,PUFCF,BUY,83,363.01,GBP,
C100767,2025-07-11,WLN,BUY,460,323.33,GBP,
C100244,2025-07-01,XPMCJ,BUY,195,226.05,GBP,
C100046,2025-08-27,KZXVY,BUY,495,337.42,GBP,
C100614,2025-07-14,BHZY,BUY,195,322.46,EUR,
C100517,2025-07-23,VNH,SELL,-493,32.25,USD,9.19
C100776,2025-08-26,PDTOU,BUY,77,208.55,ILS,
C100363,2025-07-18,FKIJS,BUY,52,11.27,EUR,
C100863,2025-06-04,KKHDK,SELL,-236,362.28,EUR,
C100230,2025-08-13,NHV,BUY,298,84.45,GBP,
C100840,2025-08-13,ZMMY,SELL,-362,315.59,EUR,
C100849,2025-09-01,AWBKJ,BUY,247,105.68,GBP,
C100831,2025-06-11,OOCZ,SELL,-196,10.97,GBP,
C100959,2025-06-19,RKUX,SELL,-203,363.2,GBP,
C100598,2025-06-23,FDD,SELL,-429,202.0,EUR,
C100933,2025-08-27,LEWLT,SELL,-92,247.9,EUR,
C100107,2025-08-26,FNLLW,BUY,92,399.68,GBP,
C100295,2025-07-11,FKIJS,SELL,-320,128.87,USD,7.61
C100708,2025-06-23,QLRX,SELL,-444,374.64,ILS,
C100962,2025-06-05,PVRH,BUY,237,135.07,EUR,
C100727,2025-08-11,FKIJS,SELL,-112,248.94,GBP,
C100937,2025-07-30,OER,SELL,-248,327.3,ILS,
C100772,2025-07-23,LVQP,SELL,-287,156.5,GBP,
C100613,2025-08-07,YTBXO,SELL,-170,46.86,USD,3.57
C100453,2025-08-11,AJLY,BUY,256,8.4,ILS,
C100747,2025-08-25,CES,SELL,-336,42.58,GBP,
C100106,2025-06-19,BLHH,BUY,168,67.55,USD,2.35
C100197,2025-08-29,HYQTC,BUY,297,126.17,EUR,
C100364,2025-07-22,MLFM,BUY,11,326.25,USD,3.9
C100313,2025-08-05,WTAOP,BUY,142,124.04,USD,1.78
C100411,2025-08-11,WRL,BUY,231,282.86,GBP,
C100494,2025-08-06,KOKF,SELL,-7,36.81,EUR,
C100706,2025-08-14,WLN,SELL,-226,261.72,GBP,
C100969,2025-07-09,ZQME,BUY,451,375.83,USD,6.92
C100437,2025-08-25,MBTTD,SELL,-410,87.01,USD,4.86
C100470,2025-07-17,ZBNNZ,BUY,5,360.68,USD,3.58
C100254,2025-08-27,FET,BUY,174,383.91,ILS,
C100907,2025-09-01,CIM,BUY,370,299.94,EUR,
C100774,2025-06-03,XFXRO,BUY,453,99.57,EUR,
C100979,2025-07-14,GERAA,SELL,-56,173.98,GBP,
C100138,2025-06-09,KZXVY,SELL,-331,254.0,GBP,
C100192,2025-07-14,GCLLZ,SELL,-489,33.99,GBP,
C100721,2025-06-17,ESMX,BUY,406,144.42,USD,4.78
C100260,2025-07-24,TIBOV,SELL,-458,310.27,ILS,
C100336,2025-07-07,DZI,SELL,-295,118.54,ILS,
C100876,2025-07-21,IDX,BUY,284,238.59,USD,3.95
C100589,2025-08-21,NLZBM,SELL,-30,326.48,USD,4.1
C100617,2025-08-08,TIHE,SELL,-101,178.74,GBP,
C100588,2025-07-11,ZGJ,SELL,-84,374.74,ILS,
C100096,2025-07-07,NDFD,BUY,146,219.99,GBP,
C100021,2025-07-08,BIBMX,SELL,-81,231.9,ILS,
C100554,2025-06-10,CGR,BUY,291,109.06,USD,3.49
C100300,2025-08-28,ISI,BUY,156,58.0,GBP,
C100439,2025-07-09,GERAA,SELL,-376,39.63,USD,6.79
C100485,2025-06-19,RRJ,BUY,339,39.28,ILS,
C100677,2025-08-15,OGJGR,BUY,18,97.3,USD,3.74
C100396,2025-07-03,ZYNVB,SELL,-276,292.19,EUR,
C100420,2025-06-12,OANHZ,SELL,-252,51.02,USD,4.77
C100032,2025-08-19,JDF,SELL,-163,260.51,ILS,
C100460,2025-06-26,ZPDCR,BUY,295,137.39,ILS,
C100335,2025-06-30,ISI,SELL,-266,28.47,USD,6.02
C100566,2025-06-23,OBNT,BUY,276,244.74,EUR,
C100869,2025-07-01,AKOAQ,SELL,-28,372.99,GBP,
C100591,2025-08-12,YENP,BUY,435,312.91,USD,8.59
C100653,2025-06-18,UZW,SELL,-360,344.73,GBP,
C100693,2025-08-06,ZQME,SELL,-100,311.21,EUR,
C100476,2025-06-11,GMYHH,BUY,65,281.77,GBP,
C100219,2025-07-08,TNT,SELL,-484,311.76,USD,9.58
C100542,2025-08-12,GCAO,SELL,-421,338.24,ILS,
C100022,2025-08-18,QVSL,BUY,209,338.63,GBP,
C100261,2025-07-18,LDV,BUY,83,109.81,GBP,
C100002,2025-07-18,BBYX,BUY,418,331.25,USD,6.17
C100803,2025-08-13,NWWHU,SELL,-61,395.45,USD,1.21
C100152,2025-06-10,IIZ,BUY,13,343.54,ILS,
C100319,2025-08-19,OBNT,BUY,405,138.71,ILS,
C100162,2025-06-30,HYRF,SELL,-177,47.56,EUR,
C100750,2025-07-25,RFJMR,SELL,-317,344.08,EUR,
C100464,2025-07-18,ANHZ,BUY,278,102.72,GBP,
C100602,2025-06-27,UUE,SELL,-165,173.65,GBP,
C100117,2025-07-04,WBG,SELL,-135,249.84,ILS,
C100417,2025-07-21,EBA,SELL,-352,249.12,ILS,
C100750,2025-09-01,EZGC,SELL,-498,127.75,ILS,
C100856,2025-08-26,ZQME,BUY,6,40.51,USD,1.17
C100932,2025-07-04,FNLLW,SELL,-80,247.2,EUR,
C100363,2025-08-18,FZETA,BUY,335,119.31,ILS,
C100470,2025-07-04,PYO,SELL,-368,222.68,ILS,
C100002,2025-08-25,KVK,BUY,29,328.89,GBP,
C100950,2025-07-16,NIEX,BUY,58,220.74,USD,1.76
C100986,2025-08-01,ANHZ,BUY,63,281.55,ILS,
C100976,2025-06-09,QIJWM,BUY,139,110.21,GBP,
C100123,2025-08-13,KDIJV,BUY,182,238.72,ILS,
C100867,2025-08-04,EMWB,SELL,-129,148.43,EUR,
C100491,2025-08-19,NQQXU,BUY,261,224.36,USD,7.35
C100159,2025-08-22,KBXO,SELL,-167,334.99,USD,2.72
C100449,2025-07-29,URQYJ,BUY,235,43.97,USD,4.32
C100420,2025-07-02,ZGW,SELL,-344,212.22,ILS,
C100161,2025-07-23,DTBYQ,BUY,473,197.68,EUR,
C100524,2025-08-27,LDV,BUY,388,318.59,ILS,
C100472,2025-07-01,BHZY,BUY,2,60.3,ILS,
C100035,2025-07-25,PVAU,SELL,-422,273.76,EUR,
C100973,2025-07-11,QLRX,SELL,-243,97.2,USD,2.56
C100326,2025-08-14,PAG,SELL,-59,354.19,GBP,
C100907,2025-07-30,MQH,BUY,165,358.39,ILS,
C100055,2025-08-08,SHAYC,SELL,-199,103.39,ILS,
C100912,2025-06-09,UGD,BUY,184,187.3,EUR,
C100446,2025-08-11,TIBOV,BUY,150,165.6,USD,4.25
C100327,2025-06-06,DYD,SELL,-50,160.01,EUR,
C100402,2025-07-14,ZHSM,BUY,51,62.86,GBP,
C100030,2025-07-10,MYA,SELL,-434,396.97,USD,9.03
C100885,2025-06-11,AJLY,BUY,367,130.48,ILS,
C100393,2025-08-12,ITMNM,SELL,-394,214.33,GBP,
C100293,2025-07-29,ZDZW,BUY,121,15.55,EUR,
C100753,2025-07-21,PWETB,BUY,251,362.84,EUR,
C100642,2025-08-13,DWBKS,BUY,246,173.88,GBP,
C100226,2025-07-01,NXJSV,BUY,247,334.29,ILS,
C100935,2025-06-03,BTQGT,SELL,-165,127.66,GBP,
C100567,2025-07-14,XVGQO,BUY,46,310.24,USD,1.0
C100976,2025-07-10,HLT,SELL,-84,67.75,EUR,
C100118,2025-08-19,NIEX,SELL,-234,301.59,ILS,
C100303,2025-08-06,OUJ,SELL,-488,65.57,EUR,
C100418,2025-06-23,AOJU,SELL,-479,271.87,USD,4.95
C100451,2025-08-05,ZTSC,SELL,-237,380.84,ILS,
C100008,2025-08-06,ECNQI,BUY,231,308.8,USD,3.74
C100575,2025-07-18,NMCB,SELL,-152,174.05,GBP,
C100094,2025-07-31,YFA,BUY,465,46.04,ILS,
C100671,2025-08-11,FVOPV,SELL,-480,119.28,EUR,
C100895,2025-07-28,NMCB,BUY,118,194.85,ILS,
C100025,2025-07-03,GNN,SELL,-146,361.23,GBP,
C100681,2025-08-05,FBYB,BUY,470,201.55,USD,4.73
C100494,2025-08-05,LPNIP,SELL,-309,3.13,USD,7.69
C100886,2025-08-25,HYRF,BUY,464,384.83,GBP,
C100602,2025-06-12,NXJSV,BUY,342,10.2,EUR,
C100465,2025-07-18,CROZ,BUY,134,120.68,GBP,
C100826,2025-06-04,AWOX,SELL,-1,385.84,USD,1.0
C100639,2025-06-30,QVSL,SELL,-341,34.74,USD,3.82
C100202,2025-08-14,TEDO,SELL,-370,390.32,USD,4.94
C100406,2025-06-13,RDCQB,SELL,-403,214.29,GBP,
C100152,2025-07-30,TEDO,SELL,-125,136.94,EUR,
C100154,2025-06-24,MTWDE,BUY,309,3.37,GBP,
C100924,2025-06-09,WKYOP,SELL,-253,57.6,USD,6.6
C100002,2025-06-19,ZMGPF,SELL,-401,392.05,EUR,
C100596,2025-06-13,SSNOZ,SELL,-131,366.26,GBP,
C100044,2025-07-15,FIWZH,SELL,-334,283.14,ILS,
C100786,2025-06-23,EZEH,SELL,-114,52.55,EUR,
C100915,2025-08-27,EYU,BUY,158,134.84,EUR,
C100008,2025-06-04,NIACK,BUY,230,16.5,GBP,
C100527,2025-07-30,YZMHJ,BUY,259,256.38,USD,5.8
C100559,2025-06-04,PYO,SELL,-131,324.2,EUR,
C100221,2025-07-31,RFC,BUY,13,375.48,USD,3.18
C100566,2025-06-10,DBY,BUY,423,276.96,GBP,
C100385,2025-07-31,ISI,BUY,425,60.99,ILS,
C100829,2025-07-03,CROZ,BUY,464,217.65,USD,4.96
C100796,2025-06-18,XMDWL,BUY,12,175.7,ILS,
C100718,2025-08-14,HKNX,SELL,-160,152.4,USD,2.79
C100911,2025-06-30,VUFA,BUY,83,52.07,GBP,
C100927,2025-08-15,URQYJ,SELL,-305,249.78,GBP,
C100147,2025-06-27,QEZLX,BUY,282,67.04,GBP,
C100579,2025-08-11,UAOYK,BUY,20,368.97,EUR,
C100052,2025-09-01,QRS,SELL,-280,66.77,GBP,
C100598,2025-06-13,MJYL,SELL,-112,242.77,EUR,
C100398,2025-06-02,BBYX,BUY,405,116.87,EUR,
C100229,2025-08-18,KCIRN,SELL,-134,363.49,GBP,
C100427,2025-08-28,NLUC,SELL,-468,138.58,USD,6.17
C100777,2025-08-04,MVXJK,SELL,-391,365.0,ILS,
C100871,2025-07-09,KHFTC,BUY,466,72.15,USD,9.2
C100292,2025-06-11,BTSV,SELL,-53,219.94,GBP,
C100240,2025-07-23,TTLY,SELL,-483,75.34,USD,9.64
C100407,2025-06-09,RFF,SELL,-298,17.06,ILS,
C100147,2025-07-04,KUI,SELL,-288,284.65,EUR,
C100787,2025-06-04,AWBKJ,BUY,227,310.02,ILS,
C100151,2025-08-08,RFF,SELL,-135,130.56,GBP,
C100096,2025-08-13,LJJEF,BUY,111,64.24,USD,1.67
C100914,2025-08-05,IRRD,SELL,-470,309.14,ILS,
C100257,2025-06-23,GCAO,SELL,-476,304.04,USD,5.05
C100704,2025-07-15,OYIT,BUY,226,347.47,GBP,
C100905,2025-07-10,KSBR,BUY,172,68.15,GBP,
C100277,2025-06-26,AZSVP,SELL,-408,311.23,ILS,
C100527,2025-09-01,UZW,SELL,-382,151.17,USD,8.11
C100603,2025-08-18,FVOPV,BUY,341,306.8,ILS,
C100381,2025-07-02,AFUX,BUY,355,217.37,GBP,
C100680,2025-06-26,OOX,SELL,-292,103.86,ILS,
C100446,2025-06-25,ADWZ,BUY,406,35.54,EUR,
C100424,2025-06-16,VRZ,BUY,259,297.26,EUR,
C100481,2025-07-16,WWJE,BUY,424,2.78,USD,6.37
C100545,2025-07-31,MURH,SELL,-498,371.3,ILS,
C100855,2025-06-30,RFJMR,BUY,322,124.57,EUR,
C100915,2025-06-17,ITQ,BUY,192,252.79,ILS,
C100509,2025-08-14,BFG,BUY,163,175.18,EUR,
C100577,2025-06-04,CYLG,SELL,-385,35.63,EUR,
C100766,2025-07-18,TNCQV,SELL,-362,40.64,ILS,
C100228,2025-07-09,NQQXU,SELL,-359,386.03,GBP,
C100097,2025-07-15,WEG,SELL,-130,327.96,USD,2.38
C100031,2025-07-03,NGXB,BUY,50,186.97,EUR,
C100753,2025-08-18,NTUX,BUY,436,4.02,ILS,
C100989,2025-08-15,ANLR,BUY,162,155.0,ILS,
C100655,2025-08-25,aqhw,SELL,-2,340.98,ILS,
C100661,2025-06-10,AZSVP,BUY,269,134.71,USD,6.89
C100081,2025-07-23,IZQLN,BUY,103,241.78,USD,5.83
C100564,2025-07-15,UWVG,SELL,-274,302.85,ILS,
C100866,2025-08-11,EYERS,BUY,89,307.77,USD,2.33
C100811,2025-08-25,AFD,SELL,-221,23.37,ILS,
C100804,2025-07-10,TIBOV,SELL,-172,131.49,EUR,
C100887,2025-06-26,ZPDCR,SELL,-156,397.41,EUR,
C100332,2025-06-24,LEWLT,BUY,94,197.55,EUR,
C100270,2025-08-28,AWBKJ,SELL,-250,312.03,ILS,
C100461,2025-08-21,HJD,BUY,367,180.89,ILS,
C100258,2025-07-31,BWJZ,SELL,-345,30.61,USD,5.16
C100168,2025-07-03,ZMGPF,SELL,-338,313.68,USD,4.68
C100102,2025-07-25,OML,SELL,-325,224.63,ILS,
C100035,2025-07-04,MCKL,SELL,-329,15.37,EUR,
C100596,2025-08-27,RDXN,SELL,-264,135.32,GBP,
C100180,2025-07-22,MTWDE,BUY,385,239.54,ILS,
C100339,2025-08-06,NHV,BUY,26,281.52,GBP,
C100457,2025-06-11,VHFUP,SELL,-482,231.82,ILS,
C100590,2025-07-02,MYA,BUY,39,306.61,GBP,
C100247,2025-06-27,XUWX,BUY,314,44.32,GBP,
C100317,2025-08-14,AJDX,BUY,271,12.47,ILS,
C100606,2025-08-13,KEFPW,SELL,-56,313.49,ILS,
C100660,2025-08-18,ZUQD,BUY,461,325.18,EUR,
C100734,2025-07-10,HKNX,BUY,482,36.62,GBP,
C100633,2025-07-29,GZJA,SELL,-165,50.86,EUR,
C100721,2025-06-20,DWBKS,BUY,306,182.19,GBP,
C100766,2025-07-11,ITMNM,BUY,244,114.17,GBP,
C100984,2025-06-17,ZGOJ,BUY,202,3.75,GBP,
C100471,2025-08-27,QGXD,SELL,-234,350.14,ILS,
C100140,2025-08-29,EYU,BUY,430,351.82,ILS,
C100904,2025-07-23,GMC,SELL,-371,81.42,ILS,
C100695,2025-08-26,IDX,BUY,292,186.58,EUR,
C100829,2025-06-04,ESMX,BUY,68,332.63,USD,2.04
C100563,2025-06-04,GZJA,BUY,450,263.93,USD,6.27
C100099,2025-07-02,NGXB,SELL,-327,84.04,ILS,
C100683,2025-08-11,EYCEP,BUY,105,188.84,EUR,
C100327,2025-08-27,AFD,SELL,-126,16.0,GBP,
C100600,2025-07-16,WWJE,BUY,3,342.05,USD,1.04
C100578,2025-08-19,NTUX,SELL,-394,182.72,USD,8.84
C100647,2025-09-01,BUJ,BUY,395,114.77,USD,5.75
C100001,2025-08-04,GMYHH,SELL,-412,150.16,ILS,
C100921,2025-06-30,QGJ,SELL,-214,65.22,EUR,
C100495,2025-08-11,LOTU,SELL,-86,166.94,ILS,
C100357,2025-07-24,WLW,BUY,127,163.74,EUR,
C100873,2025-06-20,IMD,SELL,-259,187.56,ILS,
C100127,2025-06-27,IYBWC,SELL,-358,379.8,GBP,
C100065,2025-07-16,GCLLZ,BUY,439,246.38,EUR,
C100777,2025-07-29,CJO,BUY,107,35.15,EUR,
C100967,2025-08-06,NGDLP,SELL,-368,326.77,ILS,
C100696,2025-08-19,MQH,SELL,-272,147.29,EUR,
C100256,2025-08-08,CGR,BUY,267,48.31,GBP,
C100544,2025-07-29,IRKXL,SELL,-191,231.35,USD,4.83
C100211,2025-06-03,FRWQW,BUY,490,374.8,GBP,
C100725,2025-06-17,FZETA,SELL,-49,151.51,GBP,
C100001,2025-06-13,MAQUS,SELL,-410,13.24,EUR,
C100888,2025-08-13,PAG,BUY,66,290.14,USD,5.08
C100962,2025-08-26,IZQLN,BUY,417,131.66,GBP,
C100403,2025-08-28,BVCC,SELL,-444,243.09,GBP,
C100485,2025-08-21,PZVHJ,BUY,113,377.88,USD,2.07
C100768,2025-07-23,OML,BUY,92,174.44,EUR,
C100377,2025-08-29,LMHK,SELL,-227,302.81,EUR,
C100801,2025-07-09,BADQB,BUY,416,204.68,EUR,
C100356,2025-08-08,CQBSZ,BUY,26,246.95,GBP,
C100732,2025-07-29,PVAU,SELL,-147,179.68,ILS,
C100745,2025-08-27,BADQB,SELL,-198,234.02,EUR,
C100327,2025-08-25,NSL,BUY,333,388.54,USD,5.61
C100764,2025-07-02,XYKK,SELL,-46,317.28,EUR,
C100668,2025-08-22,PTCVZ,SELL,-32,397.92,ILS,
C100274,2025-06-13,OER,SELL,-371,254.17,EUR,
C100696,2025-07-17,YTBXO,BUY,185,375.77,EUR,
C100672,2025-06-19,IDD,BUY,220,153.28,ILS,
C100180,2025-07-30,KHFTC,SELL,-363,198.28,ILS,
C100714,2025-07-10,ROJT,SELL,-34,367.89,USD,2.87
C100597,2025-07-31,ZYNVB,BUY,429,63.35,ILS,
C100910,2025-06-04,EYU,BUY,190,266.44,USD,6.07
C100667,2025-08-08,BVCC,BUY,412,165.37,EUR,
C100728,2025-06-10,ANHZ,BUY,87,339.19,GBP,
C100695,2025-07-17,IGRIG,SELL,-462,45.15,USD,8.84
C100456,2025-06-11,PAG,SELL,-275,152.03,GBP,
C100859,2025-06-17,VFKM,BUY,329,9.81,EUR,
C100758,2025-07-07,ZQKZJ,SELL,-430,152.79,ILS,
C100766,2025-08-14,EBA,BUY,482,47.33,GBP,
C100953,2025-06-30,AHTX,SELL,-207,33.65,GBP,
C100594,2025-08-19,XREL,SELL,-164,260.15,ILS,
C100480,2025-07-30,CPIKH,BUY,37,261.19,GBP,
C100305,2025-08-25,LJPL,BUY,225,355.51,USD,3.28
C100186,2025-06-18,AQO,SELL,-329,150.74,GBP,
C100299,2025-08-26,WLW,BUY,17,121.14,USD,1.0
C100050,2025-07-15,cqoac,BUY,316,140.07,EUR,
C100794,2025-07-09,CPIKH,BUY,426,263.86,EUR,
C100400,2025-08-25,ELK,BUY,11,108.51,GBP,
C100430,2025-06-12,OOCZ,BUY,126,145.34,EUR,
C100444,2025-06-13,DTOT,SELL,-368,8.48,GBP,
C100511,2025-06-25,mslhs,BUY,158,116.0,USD,1.66
C100538,2025-08-06,DGFQX,BUY,281,87.5,USD,6.64
C100739,2025-08-13,JYUH,SELL,-321,91.2,USD,3.73
C100484,2025-07-31,HYQTC,SELL,-175,128.75,EUR,
C100158,2025-08-05,ZHWU,SELL,-296,197.8,EUR,
C100707,2025-08-27,LCSL,SELL,-33,165.59,USD,3.61
C100890,2025-07-04,VYUH,SELL,-211,373.97,USD,3.29
C100802,2025-06-26,YTR,BUY,213,261.36,EUR,
C100622,2025-07-14,CCD,BUY,265,119.62,GBP,
C100973,2025-08-28,PVAU,SELL,-114,50.96,USD,6.11
C100383,2025-08-01,QWO,BUY,328,337.32,ILS,
C100307,2025-08-13,LBGDH,BUY,455,311.3,GBP,
C100870,2025-07-18,PUFCF,SELL,-300,31.88,ILS,
C100283,2025-07-29,JBM,SELL,-383,272.75,USD,4.37
C100465,2025-07-15,JYS,BUY,296,5.07,USD,2.99
C100776,2025-08-04,ZTSC,BUY,172,168.49,USD,2.89
C100538,2025-08-26,LCSL,BUY,197,178.38,GBP,
C100412,2025-08-01,EMF,SELL,-375,71.77,USD,8.4
C100765,2025-06-20,JBM,SELL,-108,100.84,USD,4.22
C100327,2025-06-19,UZW,BUY,485,264.36,USD,6.25
C100575,2025-08-27,CRHS,SELL,-274,291.85,ILS,
C100823,2025-07-16,SBJ,SELL,-338,194.17,ILS,
C100445,2025-08-20,KCIRN,BUY,157,380.69,ILS,
C100385,2025-07-23,RNQ,SELL,-314,351.51,ILS,
C100781,2025-07-10,IUNJ,BUY,96,25.76,EUR,
C100307,2025-08-19,CTGDC,SELL,-119,18.07,GBP,
C100761,2025-07-11,ROBIQ,SELL,-150,85.29,EUR,
C100975,2025-06-27,ZGJ,BUY,450,177.3,ILS,
C100941,2025-08-29,RJBRI,BUY,162,106.89,USD,4.64
C100630,2025-08-01,ANHZ,BUY,405,261.7,USD,6.88
C100185,2025-07-23,IRRD,SELL,-148,129.03,EUR,
C100562,2025-07-15,QOIZN,SELL,-152,387.29,GBP,
C100320,2025-07-01,JFG,SELL,-294,199.26,USD,6.29
C100614,2025-07-28,LEE,BUY,266,167.39,USD,4.46
C100258,2025-08-14,RDHG,BUY,368,97.99,USD,5.44
C100639,2025-06-30,QPESE,SELL,-351,335.46,USD,5.31
C100276,2025-08-20,WDZKD,SELL,-470,97.55,EUR,
C100999,2025-08-07,OBNT,SELL,-456,17.91,USD,6.33
C100585,2025-06-20,WIS,SELL,-460,258.05,USD,6.98
C100449,2025-08-27,ORWR,SELL,-309,373.9,EUR,
C100398,2025-07-08,HYQTC,SELL,-133,362.9,ILS,
C100661,2025-08-20,NOI,SELL,-415,301.52,GBP,
C100518,2025-08-05,HRYDD,SELL,-243,298.04,ILS,
C100119,2025-07-16,SOHH,BUY,115,334.21,GBP,
C100270,2025-06-12,USRM,SELL,-375,6.41,ILS,
C100248,2025-07-03,LVV,SELL,-446,118.17,GBP,
C100490,2025-08-26,PVRH,SELL,-173,199.44,ILS,
C100284,2025-06-30,PSNV,SELL,-193,42.99,USD,6.22
C100145,2025-09-01,UGFOQ,SELL,-411,378.83,ILS,
C100455,2025-06-13,RMAH,SELL,-162,291.68,USD,3.08
C100950,2025-07-30,LDV,SELL,-110,211.55,GBP,
C100504,2025-06-24,VCX,BUY,314,216.72,EUR,
C100833,2025-06-05,PTCVZ,BUY,174,160.86,USD,2.26
C100331,2025-07-28,DTP,BUY,7,208.46,GBP,
C100359,2025-08-19,EMF,BUY,451,219.85,EUR,
C100388,2025-07-22,GCAO,SELL,-327,108.41,USD,5.39
C100330,2025-07-10,NSL,BUY,259,352.97,GBP,
C100310,2025-07-23,ANHZ,BUY,46,389.22,ILS,
C100128,2025-06-19,KHFTC,SELL,-37,192.92,EUR,
C100192,2025-07-15,EKJCY,BUY,414,208.6,USD,8.27
C100793,2025-07-31,BTSV,SELL,-327,123.49,EUR,
C100207,2025-08-06,RXQH,BUY,463,391.47,ILS,
C100321,2025-08-11,ZPDCR,BUY,239,238.81,EUR,
C100515,2025-08-12,KUL,BUY,87,168.42,USD,4.43
C100537,2025-07-29,NEJHK,SELL,-102,113.51,ILS,
C100516,2025-08-25,MFZI,BUY,80,200.4,EUR,
C100476,2025-07-15,KBJZN,SELL,-317,397.96,USD,4.22
C100602,2025-08-21,ZPDCR,SELL,-58,396.82,EUR,
C100594,2025-08-18,YWG,BUY,79,306.86,ILS,
C100421,2025-08-28,BTSV,SELL,-145,78.22,GBP,
C100952,2025-06-11,NXJSV,BUY,326,105.25,GBP,
C100284,2025-08-19,ECNQI,BUY,120,303.22,EUR,
C100615,2025-06-05,NMCB,BUY,406,399.86,USD,5.79
C100017,2025-07-11,CCD,SELL,-25,326.21,EUR,
C100706,2025-08-12,KEFPW,BUY,368,336.78,GBP,
C100151,2025-08-01,XEAK,BUY,80,334.68,GBP,
C100395,2025-07-30,PSNV,BUY,273,189.55,GBP,
C100686,2025-08-15,KCIRN,SELL,-92,338.99,ILS,
C100123,2025-08-19,BMNSU,SELL,-202,275.11,GBP,
C100208,2025-07-01,HYRF,SELL,-103,35.51,GBP,
C100820,2025-06-17,JGH,SELL,-234,151.51,ILS,
C100686,2025-06-02,GNN,SELL,-83,382.96,ILS,
C100337,2025-07-07,UUE,SELL,-413,129.59,USD,8.53
C100373,2025-07-31,MBTTD,SELL,-344,183.35,ILS,
C100145,2025-08-06,HYQTC,BUY,76,259.45,USD,2.59
C100787,2025-08-01,OGJGR,BUY,256,186.66,USD,4.19
C100816,2025-08-13,DRAY,BUY,184,238.16,ILS,
C100459,2025-06-24,QGJ,BUY,249,227.16,USD,4.81
C100325,2025-08-20,SXB,BUY,173,18.09,USD,4.26
C100847,2025-08-26,OIC,BUY,274,212.51,GBP,
C100229,2025-06-20,PFCH,BUY,197,316.05,GBP,
C100983,2025-07-25,QWO,BUY,388,265.47,USD,6.9
C100228,2025-08-26,RDHG,BUY,433,114.5,EUR,
C100002,2025-07-04,HKDYH,SELL,-485,62.01,USD,7.13
C100848,2025-07-09,USRM,SELL,-473,166.6,USD,5.95
C100417,2025-08-29,ZQME,SELL,-405,219.87,EUR,
C100881,2025-08-15,BWBA,BUY,367,39.78,ILS,
C100165,2025-08-15,ZJSXT,SELL,-86,85.29,GBP,
C100682,2025-08-12,QGC,BUY,63,278.32,ILS,
C100492,2025-08-04,RXQH,SELL,-463,48.66,ILS,
C100803,2025-07-23,NBGWL,SELL,-337,144.29,USD,3.38
C100830,2025-08-19,CWWFV,SELL,-144,234.23,ILS,
C100921,2025-08-04,TTH,BUY,471,246.26,USD,8.34
C100300,2025-07-30,GZUXF,BUY,493,100.91,USD,8.71
C100026,2025-07-29,ZMKI,SELL,-200,335.52,ILS,
C100154,2025-08-27,LEWLT,SELL,-182,55.11,GBP,
C100774,2025-06-27,IVNSH,SELL,-230,147.46,USD,5.18
C100539,2025-07-22,OOCZ,BUY,361,214.14,USD,8.56
C100016,2025-06-16,QIJWM,SELL,-497,201.87,GBP,
